lat_idx,lon_idx,NDVI,NDBI
10,33,0.4047650109444524,-0.21246524305706338
11,0,-0.0061764957862685665,0.0102264638997918
11,1,-0.006810479484036541,0.009827504602686044
11,2,-0.008995253117705226,0.010510696510627431
11,3,-0.00920715836912078,0.009665946991927759
11,4,-0.009616262442162711,0.009182638214365012
11,5,-0.009623854999917277,0.010028036158122368
11,6,-0.010480580698763467,0.010288790561955048
11,7,-0.011836032718128447,0.009356054368872135
11,8,-0.015569778674801815,0.0074893640361855356
11,9,-0.025005703104815855,0.00917182034437255
11,10,-0.047202825771633775,0.010602520342515563
11,11,-0.060017697297184563,0.01622806925522302
11,12,-0.06995507352245628,0.007958393410570896
11,13,0.0912949327185874,-0.05937121864493136
11,14,0.2685959923576369,-0.08640814494521892
11,15,0.3243088285888119,-0.10878374570105662
11,16,0.29978725663131806,-0.07209638418111583
11,17,0.278496506316709,-0.08103443528475415
11,18,0.2611688345740858,-0.06803601559498944
11,19,0.24371734442716345,-0.06042007544436342
11,20,0.3472595357394286,-0.13094445898873897
11,21,0.3505617036944116,-0.13267302275375775
11,22,0.4601578672020349,-0.25218747651191475
11,23,0.44273821130070196,-0.23253875595144535
11,24,0.31127120174288936,-0.11850484779617966
11,25,0.3640322148349381,-0.17447504116759383
11,26,0.3300917914163241,-0.14525181451953473
11,27,0.4318698019384311,-0.23512778460272601
11,28,0.43401478057197634,-0.25323544000370796
11,29,0.43476775170005955,-0.25565448090380166
11,30,0.40091957962189195,-0.17368028619735196
11,31,0.38687642543907586,-0.15864287808192093
11,32,0.43393302975975967,-0.22416727640905623
11,33,0.4225259984053002,-0.22060960618142408
12,0,-0.00650778979653912,0.01065808500846953
12,1,-0.0075362353318269085,0.009910068359051491
12,2,-0.008450549147172536,0.009358121552031412
12,3,-0.009676592812775494,0.009193235323010066
12,4,-0.009885037834226456,0.008258241768409332
12,5,-0.011073710875340897,0.009000699448167776
12,6,-0.011070537496460161,0.009736274391779908
12,7,-0.010235772917125343,0.009699806786087804
12,8,-0.013258174776946961,0.009690736264683348
12,9,-0.02401559436331974,0.008758363531274651
12,10,-0.05204150329760848,0.00859004300411314
12,11,-0.0634063089597215,0.01115130805632673
12,12,-0.0345525879522481,0.0065410407147863435
12,13,0.1060615513752907,-0.03705988064523484
12,14,0.24526106983686807,-0.08430109476476536
12,15,0.3305999046238323,-0.14356464596391494
12,16,0.30337814443020816,-0.09384348155716148
12,17,0.3570273848324555,-0.14757183403716528
12,18,0.39703993048351843,-0.19254689560438784
12,19,0.3920160905274763,-0.17199430210151812
12,20,0.42361322538217433,-0.206569325490836
12,21,0.3299062459197408,-0.12035979033517444
12,22,0.4065504838335153,-0.19666646168826601
12,23,0.42032693066090127,-0.2173957789279109
12,24,0.3695006678714807,-0.15052105537528082
12,25,0.30018655497669167,-0.12628101379685325
12,26,0.21689671042833059,-0.06526886432339786
12,27,0.17489422653965447,-0.04919524773414471
12,28,0.3819679871490835,-0.17611239801852627
12,29,0.4190980519747601,-0.20618944332192735
12,30,0.39731950110429654,-0.17306927336338188
12,31,0.45227285525299254,-0.24738681096557769
12,32,0.4535859438841171,-0.2532345515593514
12,33,0.4376371742538681,-0.23249476117306675
13,0,-0.005914636818162108,0.0097342959594582
13,1,-0.007611922440405104,0.009196977496662246
13,2,-0.009341833442716259,0.00836219667479182
13,3,-0.008495021982156434,0.008289662001959462
13,4,-0.009601132959087653,0.007764236818769721
13,5,-0.013113352608742801,0.007220821981791687
13,6,-0.015309273712215696,0.00783634706659602
13,7,-0.016375006767389812,0.009422554660404339
13,8,-0.019121711297939423,0.008955802788743106
13,9,-0.022492762466574417,0.008918851716733381
13,10,-0.02242869565444943,0.008953118412017283
13,11,-0.042628069688974014,0.008840428384928217
13,12,-0.04629833472607588,0.009879151939015595
13,13,-0.019655193889923355,-0.010877465706964231
13,14,0.03081049255799177,-0.028734274517971857
13,15,0.22773197909239726,-0.08623786174104128
13,16,0.30124496508807075,-0.13028080632697198
13,17,0.16101306478231986,0.001220753154109879
13,18,0.30550179230347146,-0.11703108274617575
13,19,0.3929892597271198,-0.1821959600626936
13,20,0.4082422193849762,-0.18924488645825388
13,21,0.3483015804507492,-0.1373580888532483
13,22,0.4164253666808858,-0.20056274416193226
13,23,0.4092875022947714,-0.19782978694182743
13,24,0.4079463264371707,-0.20307210599204376
13,25,0.14267738330930949,0.0075208943823978905
13,26,0.2146455116417442,-0.026070396893977277
13,27,0.33517423433227905,-0.13555916050800063
13,28,0.39887203173531444,-0.1996584309579522
13,29,0.43238945374017784,-0.21497490020901544
13,30,0.4275334029643827,-0.2182135218843891
13,31,0.43303107199385443,-0.22451200566743443
13,32,0.43506683269881047,-0.22489766992511578
13,33,0.43271205414103514,-0.23673962509570542
14,0,-0.006211127935953139,0.009732439674207715
14,1,-0.005900782842736001,0.009397589373929652
14,2,-0.009794992235945328,0.009055920866840327
14,3,-0.009599282600833134,0.007666072696038809
14,4,-0.011336495543707947,0.006305668686040439
14,5,-0.012945753048276673,0.0060811296902315536
14,6,-0.019139868784473633,0.0062426406456481745
14,7,-0.027590786940197523,0.006665703763970563
14,8,-0.028843631662451914,0.006255761127872986
14,9,-0.022963831015883777,0.009897537360036797
14,10,-0.034459819784868874,0.011711607839984366
14,11,-0.03213504941187161,0.013007014703900885
14,12,-0.04180227642076382,0.007693794604851043
14,13,-0.039733025834760065,0.005371619169300335
14,14,-0.017610046247540846,0.001177351295890506
14,15,0.17578889387700528,-0.08376758677004424
14,16,0.26253078308608413,-0.10805425150259
14,17,0.10201536080111481,0.0274971971926404
14,18,0.15399472365880557,0.0036222118719250167
14,19,0.25250539972053754,-0.06186054552529937
14,20,0.39824553405389235,-0.18029954554239894
14,21,0.3887877557438342,-0.1692423686028248
14,22,0.35791531532714754,-0.14113767382600906
14,23,0.4061289930723942,-0.18959000805248544
14,24,0.409506363908995,-0.19071062740273095
14,25,0.3148641084017644,-0.1228115921752558
14,26,0.32450487258398236,-0.13037118430789774
14,27,0.36957048497804984,-0.18319354313388367
14,28,0.28879830200125095,-0.12487500527654243
14,29,0.4090825980863679,-0.2128192723797862
14,30,0.3753579350126407,-0.12986885034652207
14,31,0.4305578549525366,-0.21849479085033716
14,32,0.40771655913818605,-0.1873385828692105
14,33,0.4230385683583303,-0.21390362267762802
15,0,-0.006501411511961799,0.010133031038748047
15,1,-0.0062323909259786965,0.010064338586617629
15,2,-0.007971417877194742,0.00888724740639576
15,3,-0.01083952663495798,0.008414764690608995
15,4,-0.011098126768115833,0.007878995121993235
15,5,-0.01177771840177261,0.006991373346666518
15,6,-0.016733383064753353,0.007875230140362156
15,7,-0.022116823913007906,0.007843832234167807
15,8,-0.020627088936284316,0.009548376226376205
15,9,-0.03552648511626157,0.009691187243742974
15,10,-0.02440085419067967,0.012880398487426538
15,11,-0.024535425371879457,0.011321369423706956
15,12,-0.016275295055589417,0.01138435516524269
15,13,-0.01307090919966821,0.01232673726022444
15,14,-0.019979274993587717,0.010253219408418153
15,15,-0.0382257308761532,0.008299160168444735
15,16,0.06382981349323087,-0.049949864501575354
15,17,0.271589571516462,-0.08288234731947654
15,18,0.2019768728509562,-0.06518650370647773
15,19,0.2272290418858261,-0.03630018106495903
15,20,0.24079725176972788,-0.025235016626522624
15,21,0.2311050190380258,-0.03948144748791205
15,22,0.37135306597765966,-0.14608000554714135
15,23,0.33308709175959345,-0.12338235547742617
15,24,0.3609243727294601,-0.14343331936093237
15,25,0.3353878742377894,-0.11775829033631303
15,26,0.2440821022381375,-0.07792633304214597
15,27,0.37122026076065734,-0.1860776379432244
15,28,0.44110385748076775,-0.23974113521501658
15,29,0.3973670110473079,-0.1849837378242412
15,30,0.39635964756974074,-0.18671442950338954
